codigo_onibus,distancia_percorrida,segundos_deslocamento,velocidade_media,dist_km
71423,0.0,0.0,0.0,0.0
71426,0.0,0.0,0.0,0.0
71427,0.0,0.0,0.0,0.0
71428,0.0,0.0,0.0,0.0
71429,0.0,0.0,0.0,0.0
71430,0.0,0.0,0.0,0.0
71535,0.0,0.0,0.0,0.0
71536,0.0,0.0,0.0,0.0
71537,0.0,0.0,0.0,0.0
71538,0.0,0.0,0.0,0.0
71541,0.0,0.0,0.0,0.0
71542,0.0,0.0,0.0,0.0
71543,0.0,0.0,0.0,0.0
71544,0.0,0.0,0.0,0.0
71545,0.0,0.0,0.0,0.0
71546,0.0,0.0,0.0,0.0
71547,0.0,0.0,0.0,0.0
71548,0.0,0.0,0.0,0.0
71650,0.0,0.0,0.0,0.0
71652,0.0,0.0,0.0,0.0
71653,0.0,0.0,0.0,0.0
71654,0.0,0.0,0.0,0.0
71655,0.0,0.0,0.0,0.0
71656,0.0,0.0,0.0,0.0
71657,0.0,0.0,0.0,0.0
71658,0.0,0.0,0.0,0.0
71660,0.0,0.0,0.0,0.0
71661,0.0,0.0,0.0,0.0
71662,0.0,0.0,0.0,0.0
71663,0.0,0.0,0.0,0.0
71664,0.0,0.0,0.0,0.0
71665,0.0,0.0,0.0,0.0
71666,0.0,0.0,0.0,0.0
71685,0.0,0.0,0.0,0.0
71686,0.0,0.0,0.0,0.0
71689,0.0,0.0,0.0,0.0
71690,0.0,0.0,0.0,0.0
71691,0.0,0.0,0.0,0.0
71693,0.0,0.0,0.0,0.0
71695,0.0,0.0,0.0,0.0
71696,0.0,0.0,0.0,0.0
71697,0.0,0.0,0.0,0.0
71699,0.0,0.0,0.0,0.0
71727,0.0,0.0,0.0,0.0
71729,0.0,0.0,0.0,0.0
71731,0.0,0.0,0.0,0.0
71732,0.0,0.0,0.0,0.0
71733,0.0,0.0,0.0,0.0
71734,0.0,0.0,0.0,0.0
71735,0.0,0.0,0.0,0.0
71736,0.0,0.0,0.0,0.0
71737,0.0,0.0,0.0,0.0
71738,0.0,0.0,0.0,0.0
71739,0.0,0.0,0.0,0.0
71740,0.0,0.0,0.0,0.0
71741,0.0,0.0,0.0,0.0
71742,0.0,0.0,0.0,0.0
71743,0.0,0.0,0.0,0.0
71744,0.0,0.0,0.0,0.0
71745,0.0,0.0,0.0,0.0
71748,0.0,0.0,0.0,0.0
71749,0.0,0.0,0.0,0.0
71750,0.0,0.0,0.0,0.0
71751,0.0,0.0,0.0,0.0
71752,0.0,0.0,0.0,0.0
71754,0.0,0.0,0.0,0.0
71755,0.0,0.0,0.0,0.0
71756,0.0,0.0,0.0,0.0
71757,0.0,0.0,0.0,0.0
71758,0.0,0.0,0.0,0.0
71759,0.0,0.0,0.0,0.0
71839,0.0,0.0,0.0,0.0
71840,0.0,0.0,0.0,0.0
71841,0.0,0.0,0.0,0.0
71842,0.0,0.0,0.0,0.0
71843,0.0,0.0,0.0,0.0
71844,0.0,0.0,0.0,0.0
71845,0.0,0.0,0.0,0.0
71847,0.0,0.0,0.0,0.0
71848,0.0,0.0,0.0,0.0
71849,0.0,0.0,0.0,0.0
71850,0.0,0.0,0.0,0.0
71851,0.0,0.0,0.0,0.0
71852,0.0,0.0,0.0,0.0
71853,0.0,0.0,0.0,0.0
71854,0.0,0.0,0.0,0.0
71856,0.0,0.0,0.0,0.0
71857,0.0,0.0,0.0,0.0
71858,0.0,0.0,0.0,0.0
71859,0.0,0.0,0.0,0.0
71863,0.0,0.0,0.0,0.0
71864,0.0,0.0,0.0,0.0
71866,0.0,0.0,0.0,0.0
71867,0.0,0.0,0.0,0.0
71868,0.0,0.0,0.0,0.0
71869,0.0,0.0,0.0,0.0
71870,0.0,0.0,0.0,0.0
71871,0.0,0.0,0.0,0.0
71872,0.0,0.0,0.0,0.0
71873,0.0,0.0,0.0,0.0
71874,0.0,0.0,0.0,0.0
71875,0.0,0.0,0.0,0.0
71876,0.0,0.0,0.0,0.0
71877,0.0,0.0,0.0,0.0
71878,0.0,0.0,0.0,0.0
72001,0.0,0.0,0.0,0.0
72002,0.0,0.0,0.0,0.0
72003,0.0,0.0,0.0,0.0
72004,0.0,0.0,0.0,0.0
72005,0.0,0.0,0.0,0.0
72006,0.0,0.0,0.0,0.0
72007,0.0,0.0,0.0,0.0
72008,0.0,0.0,0.0,0.0
72009,0.0,0.0,0.0,0.0
72010,0.0,0.0,0.0,0.0
72011,0.0,0.0,0.0,0.0
72012,0.0,0.0,0.0,0.0
72015,0.0,0.0,0.0,0.0
72016,0.0,0.0,0.0,0.0
72018,0.0,0.0,0.0,0.0
72020,0.0,0.0,0.0,0.0
72021,0.0,0.0,0.0,0.0
72022,0.0,0.0,0.0,0.0
72023,0.0,0.0,0.0,0.0
72025,0.0,0.0,0.0,0.0
72026,0.0,0.0,0.0,0.0
72027,0.0,0.0,0.0,0.0
72028,0.0,0.0,0.0,0.0
72046,0.0,0.0,0.0,0.0
72047,0.0,0.0,0.0,0.0
72048,0.0,0.0,0.0,0.0
72049,0.0,0.0,0.0,0.0
72051,0.0,0.0,0.0,0.0
72052,0.0,0.0,0.0,0.0
72053,0.0,0.0,0.0,0.0
72105,0.0,0.0,0.0,0.0
72106,0.0,0.0,0.0,0.0
72107,0.0,0.0,0.0,0.0
72184,0.0,0.0,0.0,0.0
72185,0.0,0.0,0.0,0.0
72186,0.0,0.0,0.0,0.0
72188,0.0,0.0,0.0,0.0
72300,0.0,0.0,0.0,0.0
72312,0.0,0.0,0.0,0.0
72313,0.0,0.0,0.0,0.0
72316,0.0,0.0,0.0,0.0
72317,0.0,0.0,0.0,0.0
72466,0.0,0.0,0.0,0.0
72473,0.0,0.0,0.0,0.0
72485,0.0,0.0,0.0,0.0
72486,0.0,0.0,0.0,0.0
72489,0.0,0.0,0.0,0.0
72491,0.0,0.0,0.0,0.0
72492,0.0,0.0,0.0,0.0
72495,0.0,0.0,0.0,0.0
72552,0.0,0.0,0.0,0.0
72553,0.0,0.0,0.0,0.0
72555,0.0,0.0,0.0,0.0
72562,0.0,0.0,0.0,0.0
72563,0.0,0.0,0.0,0.0
72565,0.0,0.0,0.0,0.0
72566,0.0,0.0,0.0,0.0
72567,0.0,0.0,0.0,0.0
72568,0.0,0.0,0.0,0.0
72569,0.0,0.0,0.0,0.0
72570,0.0,0.0,0.0,0.0
72572,0.0,0.0,0.0,0.0
72574,0.0,0.0,0.0,0.0
72577,0.0,0.0,0.0,0.0
72579,0.0,0.0,0.0,0.0
72580,0.0,0.0,0.0,0.0
72581,0.0,0.0,0.0,0.0
72583,0.0,0.0,0.0,0.0
72585,0.0,0.0,0.0,0.0
72760,0.0,0.0,0.0,0.0
72761,0.0,0.0,0.0,0.0
72763,0.0,0.0,0.0,0.0
72764,0.0,0.0,0.0,0.0
72765,0.0,0.0,0.0,0.0
72766,0.0,0.0,0.0,0.0
72767,0.0,0.0,0.0,0.0
72768,0.0,0.0,0.0,0.0
72771,0.0,0.0,0.0,0.0
72772,0.0,0.0,0.0,0.0
72773,0.0,0.0,0.0,0.0
72774,0.0,0.0,0.0,0.0
72775,0.0,0.0,0.0,0.0
72776,0.0,0.0,0.0,0.0
72777,0.0,0.0,0.0,0.0
72820,0.0,0.0,0.0,0.0
72821,0.0,0.0,0.0,0.0
72822,0.0,0.0,0.0,0.0
72826,0.0,0.0,0.0,0.0
72827,0.0,0.0,0.0,0.0
72828,0.0,0.0,0.0,0.0
72829,0.0,0.0,0.0,0.0
72830,0.0,0.0,0.0,0.0
72831,0.0,0.0,0.0,0.0
72833,0.0,0.0,0.0,0.0
72834,0.0,0.0,0.0,0.0
72929,0.0,0.0,0.0,0.0
72932,0.0,0.0,0.0,0.0
72935,0.0,0.0,0.0,0.0
72936,0.0,0.0,0.0,0.0
72937,0.0,0.0,0.0,0.0
72938,0.0,0.0,0.0,0.0
72940,0.0,0.0,0.0,0.0
72942,0.0,0.0,0.0,0.0
72943,0.0,0.0,0.0,0.0
72944,0.0,0.0,0.0,0.0
72945,0.0,0.0,0.0,0.0
72948,0.0,0.0,0.0,0.0
72949,0.0,0.0,0.0,0.0
73002,0.0,0.0,0.0,0.0
73003,0.0,0.0,0.0,0.0
73004,0.0,0.0,0.0,0.0
73005,0.0,0.0,0.0,0.0
73006,0.0,0.0,0.0,0.0
73008,0.0,0.0,0.0,0.0
73009,0.0,0.0,0.0,0.0
73010,0.0,0.0,0.0,0.0
73011,0.0,0.0,0.0,0.0
73013,0.0,0.0,0.0,0.0
73016,0.0,0.0,0.0,0.0
73017,0.0,0.0,0.0,0.0
73018,0.0,0.0,0.0,0.0
73019,0.0,0.0,0.0,0.0
7302,0.0,0.0,0.0,0.0
73020,0.0,0.0,0.0,0.0
73021,0.0,0.0,0.0,0.0
73123,0.0,0.0,0.0,0.0
7316,0.0,0.0,0.0,0.0
73201,0.0,0.0,0.0,0.0
73202,0.0,0.0,0.0,0.0
73204,0.0,0.0,0.0,0.0
73206,0.0,0.0,0.0,0.0
73208,0.0,0.0,0.0,0.0
73210,0.0,0.0,0.0,0.0
73214,0.0,0.0,0.0,0.0
73216,0.0,0.0,0.0,0.0
73219,0.0,0.0,0.0,0.0
73220,0.0,0.0,0.0,0.0
73221,0.0,0.0,0.0,0.0
73225,0.0,0.0,0.0,0.0
73227,0.0,0.0,0.0,0.0
73228,0.0,0.0,0.0,0.0
73229,0.0,0.0,0.0,0.0
73230,0.0,0.0,0.0,0.0
73301,0.0,0.0,0.0,0.0
73302,0.0,0.0,0.0,0.0
73303,0.0,0.0,0.0,0.0
73305,0.0,0.0,0.0,0.0
73306,0.0,0.0,0.0,0.0
73351,0.0,0.0,0.0,0.0
73352,0.0,0.0,0.0,0.0
73354,0.0,0.0,0.0,0.0
73357,0.0,0.0,0.0,0.0
73358,0.0,0.0,0.0,0.0
73359,0.0,0.0,0.0,0.0
73360,0.0,0.0,0.0,0.0
73361,0.0,0.0,0.0,0.0
73364,0.0,0.0,0.0,0.0
73365,0.0,0.0,0.0,0.0
73368,0.0,0.0,0.0,0.0
73369,0.0,0.0,0.0,0.0
73370,0.0,0.0,0.0,0.0
73371,0.0,0.0,0.0,0.0
73372,0.0,0.0,0.0,0.0
73374,0.0,0.0,0.0,0.0
73375,0.0,0.0,0.0,0.0
73378,0.0,0.0,0.0,0.0
73380,0.0,0.0,0.0,0.0
73381,0.0,0.0,0.0,0.0
73382,0.0,0.0,0.0,0.0
73401,0.0,0.0,0.0,0.0
73402,0.0,0.0,0.0,0.0
73403,0.0,0.0,0.0,0.0
73404,0.0,0.0,0.0,0.0
73406,0.0,0.0,0.0,0.0
73407,0.0,0.0,0.0,0.0
73408,0.0,0.0,0.0,0.0
73409,0.0,0.0,0.0,0.0
73410,0.0,0.0,0.0,0.0
73412,0.0,0.0,0.0,0.0
73413,0.0,0.0,0.0,0.0
73414,0.0,0.0,0.0,0.0
73415,0.0,0.0,0.0,0.0
73416,0.0,0.0,0.0,0.0
73417,0.0,0.0,0.0,0.0
73419,0.0,0.0,0.0,0.0
73421,0.0,0.0,0.0,0.0
73422,0.0,0.0,0.0,0.0
73423,0.0,0.0,0.0,0.0
73424,0.0,0.0,0.0,0.0
73425,0.0,0.0,0.0,0.0
73426,0.0,0.0,0.0,0.0
73428,0.0,0.0,0.0,0.0
73429,0.0,0.0,0.0,0.0
73430,0.0,0.0,0.0,0.0
73431,0.0,0.0,0.0,0.0
73432,0.0,0.0,0.0,0.0
73433,0.0,0.0,0.0,0.0
73434,0.0,0.0,0.0,0.0
73435,0.0,0.0,0.0,0.0
73436,0.0,0.0,0.0,0.0
73437,0.0,0.0,0.0,0.0
73439,0.0,0.0,0.0,0.0
73441,0.0,0.0,0.0,0.0
73442,0.0,0.0,0.0,0.0
73443,0.0,0.0,0.0,0.0
73444,0.0,0.0,0.0,0.0
73445,0.0,0.0,0.0,0.0
73447,0.0,0.0,0.0,0.0
73451,0.0,0.0,0.0,0.0
73452,0.0,0.0,0.0,0.0
73453,0.0,0.0,0.0,0.0
73454,0.0,0.0,0.0,0.0
73456,0.0,0.0,0.0,0.0
73462,0.0,0.0,0.0,0.0
73471,0.0,0.0,0.0,0.0
73472,0.0,0.0,0.0,0.0
73473,0.0,0.0,0.0,0.0
73474,0.0,0.0,0.0,0.0
73475,0.0,0.0,0.0,0.0
73476,0.0,0.0,0.0,0.0
73477,0.0,0.0,0.0,0.0
73478,0.0,0.0,0.0,0.0
73479,0.0,0.0,0.0,0.0
73480,0.0,0.0,0.0,0.0
73481,0.0,0.0,0.0,0.0
73482,0.0,0.0,0.0,0.0
73484,0.0,0.0,0.0,0.0
73485,0.0,0.0,0.0,0.0
73486,0.0,0.0,0.0,0.0
73488,0.0,0.0,0.0,0.0
73489,0.0,0.0,0.0,0.0
73490,0.0,0.0,0.0,0.0
73500,0.0,0.0,0.0,0.0
73501,0.0,0.0,0.0,0.0
73502,0.0,0.0,0.0,0.0
73503,0.0,0.0,0.0,0.0
73504,0.0,0.0,0.0,0.0
73600,0.0,0.0,0.0,0.0
73601,0.0,0.0,0.0,0.0
73606,0.0,0.0,0.0,0.0
73607,0.0,0.0,0.0,0.0
73609,0.0,0.0,0.0,0.0
73610,0.0,0.0,0.0,0.0
73611,0.0,0.0,0.0,0.0
73612,0.0,0.0,0.0,0.0
73613,0.0,0.0,0.0,0.0
73614,0.0,0.0,0.0,0.0
73615,0.0,0.0,0.0,0.0
73616,0.0,0.0,0.0,0.0
73617,0.0,0.0,0.0,0.0
73618,0.0,0.0,0.0,0.0
73619,0.0,0.0,0.0,0.0
73622,0.0,0.0,0.0,0.0
73623,0.0,0.0,0.0,0.0
73624,0.0,0.0,0.0,0.0
73632,0.0,0.0,0.0,0.0
73633,0.0,0.0,0.0,0.0
73634,0.0,0.0,0.0,0.0
73635,0.0,0.0,0.0,0.0
73636,0.0,0.0,0.0,0.0
73637,0.0,0.0,0.0,0.0
73638,0.0,0.0,0.0,0.0
73640,0.0,0.0,0.0,0.0
73641,0.0,0.0,0.0,0.0
73642,0.0,0.0,0.0,0.0
73643,0.0,0.0,0.0,0.0
73645,0.0,0.0,0.0,0.0
73647,0.0,0.0,0.0,0.0
73648,0.0,0.0,0.0,0.0
73801,0.0,0.0,0.0,0.0
73803,0.0,0.0,0.0,0.0
73805,0.0,0.0,0.0,0.0
73807,0.0,0.0,0.0,0.0
73808,0.0,0.0,0.0,0.0
73809,0.0,0.0,0.0,0.0
73811,0.0,0.0,0.0,0.0
73813,0.0,0.0,0.0,0.0
73814,0.0,0.0,0.0,0.0
73817,0.0,0.0,0.0,0.0
73819,0.0,0.0,0.0,0.0
73821,0.0,0.0,0.0,0.0
73822,0.0,0.0,0.0,0.0
73823,0.0,0.0,0.0,0.0
73824,0.0,0.0,0.0,0.0
73830,0.0,0.0,0.0,0.0
73831,0.0,0.0,0.0,0.0
73832,0.0,0.0,0.0,0.0
73834,0.0,0.0,0.0,0.0
73836,0.0,0.0,0.0,0.0
73837,0.0,0.0,0.0,0.0
73838,0.0,0.0,0.0,0.0
73839,0.0,0.0,0.0,0.0
73841,0.0,0.0,0.0,0.0
73842,0.0,0.0,0.0,0.0
73844,0.0,0.0,0.0,0.0
73845,0.0,0.0,0.0,0.0
73846,0.0,0.0,0.0,0.0
73847,0.0,0.0,0.0,0.0
73848,0.0,0.0,0.0,0.0
73850,0.0,0.0,0.0,0.0
73851,0.0,0.0,0.0,0.0
73852,0.0,0.0,0.0,0.0
73853,0.0,0.0,0.0,0.0
73854,0.0,0.0,0.0,0.0
73855,0.0,0.0,0.0,0.0
73858,0.0,0.0,0.0,0.0
73860,0.0,0.0,0.0,0.0
73861,0.0,0.0,0.0,0.0
73862,0.0,0.0,0.0,0.0
73863,0.0,0.0,0.0,0.0
73867,0.0,0.0,0.0,0.0
73869,0.0,0.0,0.0,0.0
73870,0.0,0.0,0.0,0.0
73871,0.0,0.0,0.0,0.0
73873,0.0,0.0,0.0,0.0
73875,0.0,0.0,0.0,0.0
73877,0.0,0.0,0.0,0.0
73880,0.0,0.0,0.0,0.0
73881,0.0,0.0,0.0,0.0
73883,0.0,0.0,0.0,0.0
73885,0.0,0.0,0.0,0.0
73886,0.0,0.0,0.0,0.0
73888,0.0,0.0,0.0,0.0
73889,0.0,0.0,0.0,0.0
73890,0.0,0.0,0.0,0.0
73894,0.0,0.0,0.0,0.0
73895,0.0,0.0,0.0,0.0
73902,0.0,0.0,0.0,0.0
73903,0.0,0.0,0.0,0.0
73905,0.0,0.0,0.0,0.0
73906,0.0,0.0,0.0,0.0
73907,0.0,0.0,0.0,0.0
73908,0.0,0.0,0.0,0.0
73909,0.0,0.0,0.0,0.0
73912,0.0,0.0,0.0,0.0
73913,0.0,0.0,0.0,0.0
73914,0.0,0.0,0.0,0.0
73915,0.0,0.0,0.0,0.0
73917,0.0,0.0,0.0,0.0
73918,0.0,0.0,0.0,0.0
73919,0.0,0.0,0.0,0.0
73920,0.0,0.0,0.0,0.0
73924,0.0,0.0,0.0,0.0
73926,0.0,0.0,0.0,0.0
73927,0.0,0.0,0.0,0.0
73928,0.0,0.0,0.0,0.0
73929,0.0,0.0,0.0,0.0
73930,0.0,0.0,0.0,0.0
73931,0.0,0.0,0.0,0.0
73933,0.0,0.0,0.0,0.0
73934,0.0,0.0,0.0,0.0
73935,0.0,0.0,0.0,0.0
73936,0.0,0.0,0.0,0.0
73937,0.0,0.0,0.0,0.0
73938,0.0,0.0,0.0,0.0
73941,0.0,0.0,0.0,0.0
73942,0.0,0.0,0.0,0.0
73943,0.0,0.0,0.0,0.0
73944,0.0,0.0,0.0,0.0
73947,0.0,0.0,0.0,0.0
73952,0.0,0.0,0.0,0.0
73953,0.0,0.0,0.0,0.0
73954,0.0,0.0,0.0,0.0
73955,0.0,0.0,0.0,0.0
73957,0.0,0.0,0.0,0.0
73958,0.0,0.0,0.0,0.0
73959,0.0,0.0,0.0,0.0
73961,0.0,0.0,0.0,0.0
73963,0.0,0.0,0.0,0.0
73964,0.0,0.0,0.0,0.0
73965,0.0,0.0,0.0,0.0
73966,0.0,0.0,0.0,0.0
73967,0.0,0.0,0.0,0.0
73968,0.0,0.0,0.0,0.0
73969,0.0,0.0,0.0,0.0
73970,0.0,0.0,0.0,0.0
73971,0.0,0.0,0.0,0.0
73972,0.0,0.0,0.0,0.0
73973,0.0,0.0,0.0,0.0
73974,0.0,0.0,0.0,0.0
73975,0.0,0.0,0.0,0.0
73978,0.0,0.0,0.0,0.0
73981,0.0,0.0,0.0,0.0
73982,0.0,0.0,0.0,0.0
73984,0.0,0.0,0.0,0.0
73985,0.0,0.0,0.0,0.0
73987,0.0,0.0,0.0,0.0
73988,0.0,0.0,0.0,0.0
75002,0.0,0.0,0.0,0.0
75212,0.0,0.0,0.0,0.0
75214,0.0,0.0,0.0,0.0
75250,0.0,0.0,0.0,0.0
75251,0.0,0.0,0.0,0.0
75252,0.0,0.0,0.0,0.0
75254,0.0,0.0,0.0,0.0
75255,0.0,0.0,0.0,0.0
75301,0.0,0.0,0.0,0.0
75302,0.0,0.0,0.0,0.0
75303,0.0,0.0,0.0,0.0
75306,0.0,0.0,0.0,0.0
75307,0.0,0.0,0.0,0.0
75308,0.0,0.0,0.0,0.0
75309,0.0,0.0,0.0,0.0
75400,0.0,0.0,0.0,0.0
75401,0.0,0.0,0.0,0.0
75404,0.0,0.0,0.0,0.0
75405,0.0,0.0,0.0,0.0
75406,0.0,0.0,0.0,0.0
75407,0.0,0.0,0.0,0.0
75410,0.0,0.0,0.0,0.0
75411,0.0,0.0,0.0,0.0
75413,0.0,0.0,0.0,0.0
75414,0.0,0.0,0.0,0.0
75415,0.0,0.0,0.0,0.0
75416,0.0,0.0,0.0,0.0
75418,0.0,0.0,0.0,0.0
75419,0.0,0.0,0.0,0.0
75420,0.0,0.0,0.0,0.0
75421,0.0,0.0,0.0,0.0
75422,0.0,0.0,0.0,0.0
75423,0.0,0.0,0.0,0.0
75424,0.0,0.0,0.0,0.0
75426,0.0,0.0,0.0,0.0
75427,0.0,0.0,0.0,0.0
75428,0.0,0.0,0.0,0.0
75429,0.0,0.0,0.0,0.0
75430,0.0,0.0,0.0,0.0
75431,0.0,0.0,0.0,0.0
75432,0.0,0.0,0.0,0.0
75433,0.0,0.0,0.0,0.0
75434,0.0,0.0,0.0,0.0
75435,0.0,0.0,0.0,0.0
75436,0.0,0.0,0.0,0.0
75437,0.0,0.0,0.0,0.0
75438,0.0,0.0,0.0,0.0
75439,0.0,0.0,0.0,0.0
75440,0.0,0.0,0.0,0.0
75441,0.0,0.0,0.0,0.0
75442,0.0,0.0,0.0,0.0
75444,0.0,0.0,0.0,0.0
75450,0.0,0.0,0.0,0.0
75451,0.0,0.0,0.0,0.0
75452,0.0,0.0,0.0,0.0
75455,0.0,0.0,0.0,0.0
75456,0.0,0.0,0.0,0.0
75458,0.0,0.0,0.0,0.0
75459,0.0,0.0,0.0,0.0
75500,0.0,0.0,0.0,0.0
75501,0.0,0.0,0.0,0.0
75502,0.0,0.0,0.0,0.0
75503,0.0,0.0,0.0,0.0
75504,0.0,0.0,0.0,0.0
75506,0.0,0.0,0.0,0.0
75507,0.0,0.0,0.0,0.0
75600,0.0,0.0,0.0,0.0
75601,0.0,0.0,0.0,0.0
75602,0.0,0.0,0.0,0.0
75603,0.0,0.0,0.0,0.0
75604,0.0,0.0,0.0,0.0
75605,0.0,0.0,0.0,0.0
75606,0.0,0.0,0.0,0.0
75607,0.0,0.0,0.0,0.0
75608,0.0,0.0,0.0,0.0
75609,0.0,0.0,0.0,0.0
75611,0.0,0.0,0.0,0.0
75612,0.0,0.0,0.0,0.0
75650,0.0,0.0,0.0,0.0
75651,0.0,0.0,0.0,0.0
75652,0.0,0.0,0.0,0.0
75653,0.0,0.0,0.0,0.0
75654,0.0,0.0,0.0,0.0
75655,0.0,0.0,0.0,0.0
75656,0.0,0.0,0.0,0.0
75658,0.0,0.0,0.0,0.0
75659,0.0,0.0,0.0,0.0
75660,0.0,0.0,0.0,0.0
75661,0.0,0.0,0.0,0.0
75662,0.0,0.0,0.0,0.0
75664,0.0,0.0,0.0,0.0
75665,0.0,0.0,0.0,0.0
75666,0.0,0.0,0.0,0.0
75668,0.0,0.0,0.0,0.0
75669,0.0,0.0,0.0,0.0
75836,0.0,0.0,0.0,0.0
75843,0.0,0.0,0.0,0.0
75857,0.0,0.0,0.0,0.0
75859,0.0,0.0,0.0,0.0
76040,0.0,0.0,0.0,0.0
76042,0.0,0.0,0.0,0.0
76043,0.0,0.0,0.0,0.0
76044,0.0,0.0,0.0,0.0
76047,0.0,0.0,0.0,0.0
76048,0.0,0.0,0.0,0.0
76049,0.0,0.0,0.0,0.0
76050,0.0,0.0,0.0,0.0
76051,0.0,0.0,0.0,0.0
76052,0.0,0.0,0.0,0.0
76053,0.0,0.0,0.0,0.0
76054,0.0,0.0,0.0,0.0
76055,0.0,0.0,0.0,0.0
76056,0.0,0.0,0.0,0.0
76057,0.0,0.0,0.0,0.0
76058,0.0,0.0,0.0,0.0
76059,0.0,0.0,0.0,0.0
76060,0.0,0.0,0.0,0.0
76061,0.0,0.0,0.0,0.0
76062,0.0,0.0,0.0,0.0
76063,0.0,0.0,0.0,0.0
76064,0.0,0.0,0.0,0.0
76065,0.0,0.0,0.0,0.0
76066,0.0,0.0,0.0,0.0
76067,0.0,0.0,0.0,0.0
76069,0.0,0.0,0.0,0.0
76070,0.0,0.0,0.0,0.0
76071,0.0,0.0,0.0,0.0
76072,0.0,0.0,0.0,0.0
76073,0.0,0.0,0.0,0.0
76074,0.0,0.0,0.0,0.0
76075,0.0,0.0,0.0,0.0
76077,0.0,0.0,0.0,0.0
76078,0.0,0.0,0.0,0.0
76080,0.0,0.0,0.0,0.0
76081,0.0,0.0,0.0,0.0
76082,0.0,0.0,0.0,0.0
76083,0.0,0.0,0.0,0.0
76085,0.0,0.0,0.0,0.0
76086,0.0,0.0,0.0,0.0
76087,0.0,0.0,0.0,0.0
76088,0.0,0.0,0.0,0.0
76089,0.0,0.0,0.0,0.0
76090,0.0,0.0,0.0,0.0
76091,0.0,0.0,0.0,0.0
76092,0.0,0.0,0.0,0.0
76094,0.0,0.0,0.0,0.0
76095,0.0,0.0,0.0,0.0
76096,0.0,0.0,0.0,0.0
76098,0.0,0.0,0.0,0.0
76099,0.0,0.0,0.0,0.0
76100,0.0,0.0,0.0,0.0
76143,0.0,0.0,0.0,0.0
76151,0.0,0.0,0.0,0.0
76152,0.0,0.0,0.0,0.0
76153,0.0,0.0,0.0,0.0
76200,0.0,0.0,0.0,0.0
76202,0.0,0.0,0.0,0.0
76203,0.0,0.0,0.0,0.0
76300,0.0,0.0,0.0,0.0
76301,0.0,0.0,0.0,0.0
76302,0.0,0.0,0.0,0.0
76303,0.0,0.0,0.0,0.0
76304,0.0,0.0,0.0,0.0
76305,0.0,0.0,0.0,0.0
76306,0.0,0.0,0.0,0.0
76307,0.0,0.0,0.0,0.0
76308,0.0,0.0,0.0,0.0
76310,0.0,0.0,0.0,0.0
76311,0.0,0.0,0.0,0.0
76313,0.0,0.0,0.0,0.0
76314,0.0,0.0,0.0,0.0
76315,0.0,0.0,0.0,0.0
76316,0.0,0.0,0.0,0.0
76317,0.0,0.0,0.0,0.0
76318,0.0,0.0,0.0,0.0
76319,0.0,0.0,0.0,0.0
76320,0.0,0.0,0.0,0.0
76323,0.0,0.0,0.0,0.0
76324,0.0,0.0,0.0,0.0
76325,0.0,0.0,0.0,0.0
76326,0.0,0.0,0.0,0.0
76327,0.0,0.0,0.0,0.0
76329,0.0,0.0,0.0,0.0
76330,0.0,0.0,0.0,0.0
76331,0.0,0.0,0.0,0.0
76333,0.0,0.0,0.0,0.0
76334,0.0,0.0,0.0,0.0
76335,0.0,0.0,0.0,0.0
76336,0.0,0.0,0.0,0.0
76337,0.0,0.0,0.0,0.0
76340,0.0,0.0,0.0,0.0
76341,0.0,0.0,0.0,0.0
76342,0.0,0.0,0.0,0.0
76343,0.0,0.0,0.0,0.0
76344,0.0,0.0,0.0,0.0
76346,0.0,0.0,0.0,0.0
76347,0.0,0.0,0.0,0.0
76348,0.0,0.0,0.0,0.0
76351,0.0,0.0,0.0,0.0
76352,0.0,0.0,0.0,0.0
76353,0.0,0.0,0.0,0.0
76354,0.0,0.0,0.0,0.0
76355,0.0,0.0,0.0,0.0
76356,0.0,0.0,0.0,0.0
76357,0.0,0.0,0.0,0.0
76358,0.0,0.0,0.0,0.0
76359,0.0,0.0,0.0,0.0
76361,0.0,0.0,0.0,0.0
76362,0.0,0.0,0.0,0.0
76363,0.0,0.0,0.0,0.0
76364,0.0,0.0,0.0,0.0
76365,0.0,0.0,0.0,0.0
76366,0.0,0.0,0.0,0.0
76367,0.0,0.0,0.0,0.0
76368,0.0,0.0,0.0,0.0
76369,0.0,0.0,0.0,0.0
76371,0.0,0.0,0.0,0.0
76372,0.0,0.0,0.0,0.0
76373,0.0,0.0,0.0,0.0
76374,0.0,0.0,0.0,0.0
76375,0.0,0.0,0.0,0.0
76376,0.0,0.0,0.0,0.0
76378,0.0,0.0,0.0,0.0
76380,0.0,0.0,0.0,0.0
76383,0.0,0.0,0.0,0.0
76384,0.0,0.0,0.0,0.0
76385,0.0,0.0,0.0,0.0
76386,0.0,0.0,0.0,0.0
76387,0.0,0.0,0.0,0.0
76388,0.0,0.0,0.0,0.0
76389,0.0,0.0,0.0,0.0
76390,0.0,0.0,0.0,0.0
76391,0.0,0.0,0.0,0.0
76392,0.0,0.0,0.0,0.0
76394,0.0,0.0,0.0,0.0
76395,0.0,0.0,0.0,0.0
76396,0.0,0.0,0.0,0.0
76397,0.0,0.0,0.0,0.0
76924,0.0,0.0,0.0,0.0
76925,0.0,0.0,0.0,0.0
76926,0.0,0.0,0.0,0.0
