codigo_onibus,distancia_percorrida,segundos_deslocamento,tecnologia,fase_conama,fator_consumo_l,fator_consumo_kg,consumo_l,consumo_kg,emissao_co2,emissao_mp,emissao_nox
71686,366801.23341180873,49865.0,Miniônibus,P7,0.35,0.294,128.38043169413305,107.83956262307176,342.9041330550294,0.05931175944268947,7.090451242466968
71687,41410.32295838094,8220.0,Padron,P8,0.63,0.529,26.08850346377999,21.906060844983518,69.68239275175635,0.0005695575819695714,0.02435953965962167
71689,6412.01303594869,981.0,Miniônibus,P5,0.35,0.294,2.2442045625820413,1.8851318325689148,5.994270386656631,0.0731431151036739,0.03955383611096097
71690,944766.2745005745,60246.0,Articulado (23m),P7,0.85,0.714,803.0513333254883,674.5631199934102,2144.950111312379,0.3710097159963756,44.35252513956672
71693,127403.96009886176,35464.0,Articulado (23m),P7,0.85,0.714,108.2933660840325,90.9664275105873,289.2515808104508,0.050031535130823014,5.981042608821115
71695,388435.37233067106,60281.0,Padron,P5,0.63,0.529,244.71428456832277,205.482311962925,653.63185408199,7.97271370416149,4.311429869606092
71698,239574.09123135815,49772.0,Articulado (23m),P8,0.85,0.714,203.6379775466544,171.0559011391897,543.9170380271139,0.004447453429618932,0.19021416206677894
71699,235793.37595915285,60334.0,Biarticulado,P7,0.9,0.756,212.21403836323756,178.25979222511955,566.8236964682075,0.09804288572381577,11.720581338801612
71727,316850.3171847624,58957.0,Miniônibus,P8,0.35,0.294,110.89761101466684,93.15399325232013,296.2075190201751,0.0024220038245603235,0.10358724049657998
71728,46471.74390484174,37141.0,Midiônibus,P7,0.47,0.395,21.841719635275616,18.356338842412487,58.33923314582117,0.010095986363326868,1.206929278888621
71732,288444.52426777687,57327.0,Padron,P8,0.63,0.529,181.7200502886994,152.58715333765394,485.3742543211161,0.0039672659867790025,0.16967691451147118
71733,80152.14844140137,38087.0,Básico,P5,0.53,0.445,42.48063867394273,35.66770605642361,113.46578589810102,1.3839069949892362,0.7483798084758803
71735,381872.19336775015,60424.0,Básico,P7,0.53,0.445,202.39226248490758,169.9331260486488,540.5897330971881,0.09346321932675684,11.17310303769866
71738,233001.82828918344,65421.0,Padron,P7,0.63,0.529,146.79115182218555,123.25796716497804,392.0791665170576,0.06779188194073793,8.104211341097306
71740,172320.89596463402,56244.0,Miniônibus,P7,0.35,0.294,60.3123135876219,50.6623434136024,161.0941895925381,0.02786428887748132,3.331049079444358
71742,381192.2628429504,60426.0,Articulado (23m),P8,0.85,0.714,324.01342341650786,272.1712756698666,865.4398539454925,0.007076453167416531,0.30265445854489165
71743,43152.89378381479,7581.0,Articulado (18m),P8,0.8,0.672,34.52231502705183,28.99874462272354,92.20910343725544,0.000753967360190812,0.032246604020468576
71748,336585.50158597576,86217.0,Midiônibus,P7,0.47,0.395,158.1951857454086,132.95127312646042,422.5393411259863,0.07312320021955324,8.741546208064774
71750,9347.196167327778,1361.0,Articulado (18m),P8,0.8,0.672,7.477756933862223,6.281315824444268,19.973088770345996,0.00016331421143555094,0.006984823196782025
71757,153179.36631830115,34062.0,Midiônibus,P5,0.47,0.395,71.99430216960154,60.50584969572896,192.29678109500568,2.347626968194284,1.2695337383157852
71758,1965.9401474599767,400.0,Miniônibus,P5,0.35,0.294,0.6880790516109918,0.5779864033532331,1.837859146852959,0.022425872450105445,0.012127310715157538
71840,226335.14412337047,60385.0,Articulado (23m),P5,0.85,0.714,192.3848725048649,161.60329290408652,513.8599944604941,6.270207764678557,3.3907602917135433
71846,44753.2649022831,14996.0,Articulado (23m),P5,0.85,0.714,38.04027516694063,31.953831140230132,101.60557497089842,1.2398086482409292,0.6704552849843086
71848,207212.08779605888,32926.0,Básico,P7,0.53,0.445,109.82240653191121,92.2093790692462,293.33564784673484,0.05071515848808541,6.062766673802938
71850,225582.8226605895,60469.0,Articulado (23m),P8,0.85,0.714,191.74539926150106,161.0661353796609,512.1519614274694,0.004187719519871183,0.1791055425421829
71851,263623.3289033534,60242.0,Biarticulado,P7,0.9,0.756,237.2609960130181,199.29923665093517,633.7241203507713,0.10961458015801435,13.103924809798988
71858,448385.5779257497,86197.0,Padron,P7,0.63,0.529,282.48291409322235,237.1959707227216,754.5118635429968,0.13045778389749688,15.595635075018945
71859,238725.74306374963,57177.0,Biarticulado,P8,0.9,0.756,214.85316875737468,180.47666175619472,573.8728137509477,0.004692393205661062,0.20069004787288852
71860,33277.10725424191,12657.0,Básico,P7,0.53,0.445,17.636866844748216,14.80831272813765,47.10807134232248,0.008144572000475709,0.9736465618750506
71861,293919.35321616195,58300.0,Padron,P8,0.63,0.529,185.16919252618203,155.48333785134966,494.58691323743216,0.004042566784135091,0.1728974716907008
71864,249814.46679498415,56423.0,Articulado (23m),P8,0.85,0.714,212.34229677573651,178.36752929161867,567.1662746879922,0.004637555761582085,0.19834469257227993
71867,598569.8876610781,72225.0,Miniônibus,P8,0.35,0.294,209.49946068137734,175.97954697235696,559.5730594799588,0.004575468221281281,0.19568925623326092
71869,247015.39758109,58503.0,Articulado (23m),P8,0.85,0.714,209.9630879439265,176.36899387289824,560.8114078982277,0.004585593840695354,0.19612232118666284
71870,347728.2454906851,60193.0,Articulado (23m),P7,0.85,0.714,295.5690086670823,248.27796728034915,789.4648221497768,0.13655288200419205,16.324276348682957
71871,272828.4982766536,86195.0,Articulado (18m),P8,0.8,0.672,218.26279862132287,183.34075084191122,582.9799351175534,0.004766859521889691,0.20387491493620527
71872,206002.98119971162,45740.0,Articulado (23m),P8,0.85,0.714,175.10253401975487,147.0861285765941,467.6988683667652,0.003824239342991446,0.1635597749771726
71873,160.00291835303327,186.0,Articulado (18m),P7,0.8,0.672,0.1280023346824266,0.10752196113323836,0.34189423593676144,5.91370786232811e-05,0.007069568944510423
71875,41693.81007682826,6964.0,Articulado (18m),P8,0.8,0.672,33.355048061462604,28.01824037162859,89.0913333721666,0.0007284742496623433,0.03115628329325099
71876,260128.856838764,58964.0,Articulado (23m),P8,0.85,0.714,221.1095283129494,185.7320037828775,590.5835501238878,0.004829032098354815,0.20653398820655977
72183,61636.66046789415,10759.0,Midiônibus,P7,0.47,0.395,28.96923041991025,24.34648088481819,77.37681445158027,0.013390564486650006,1.6007811181767961
72184,55922.97794382777,10732.0,Midiônibus,P8,0.47,0.395,26.28379963359905,22.08957628781197,70.20402882134306,0.0005743289834831112,0.024563608832046908
72187,68064.3997391659,10738.0,Articulado (18m),P7,0.8,0.672,54.45151979133273,45.739276624719494,145.4400093626497,0.025156602143595722,3.007357438075307
72188,17859.82085780189,1238.0,Biarticulado,P7,0.9,0.756,16.073838772021702,13.502024568498229,42.93322336006996,0.007426113512674026,0.8877581153787586
72313,81413.22530215472,85885.0,Biarticulado,P5,0.9,0.756,73.27190277193925,61.54839832842897,195.70925230384972,2.3880778551430444,1.2914084937270967
72314,14788.064577052583,104.0,Padron,P8,0.63,0.529,9.316480683543126,7.822886161260817,24.884319905743688,0.00020339504019278122,0.008699049411322027
72316,64653.59719412994,86237.0,Básico,P5,0.53,0.445,34.26640651288887,28.770850751387826,91.52557179592617,1.1163090091538477,0.6036699904656194
72462,149354.56915952713,84699.0,Biarticulado,P5,0.9,0.756,134.41911224357443,112.9120542846025,359.03344880258726,4.3809877062425775,2.3691207229995297
72463,134638.09857775402,55423.0,Articulado (23m),P7,0.85,0.714,114.44238379109092,96.13160238451637,305.67560710600384,0.05287238131148401,6.320652856781952
72481,0.0,86247.0,Básico,P8,0.53,0.445,0.0,0.0,0.0,0.0,0.0
72482,14799.690971140399,5431.0,Midiônibus,P8,0.47,0.395,6.955854756435987,5.845877933600458,18.579088054440522,0.0001519928262736119,0.006500616262163709
72485,17758.99795961376,6406.0,Básico,P5,0.53,0.445,9.412268918595295,7.9027540920281245,25.140170281568032,0.30662685877069124,0.16581558635893412
72486,166620.0880695406,86220.0,Miniônibus,P5,0.35,0.294,58.317030824339206,48.98630589244493,155.76478933181002,1.9006686686268635,1.0278306702352795
72488,166294.39760441927,86210.0,Articulado (23m),P8,0.85,0.714,141.35023796375637,118.73419988955534,377.54648560119324,0.003087089197128439,0.13203243027718553
72495,0.0,86211.0,Miniônibus,P8,0.35,0.294,0.0,0.0,0.0,0.0,0.0
72554,1080.37106971418,86212.0,Midiônibus,P5,0.47,0.395,0.5077744027656647,0.4267465725371012,1.3562654297870902,0.016557767014439527,0.008953996584973457
72559,98412.25412846978,34181.0,Articulado (23m),P8,0.85,0.714,83.65041600919932,70.26634944772742,223.43026116057138,0.0018269250856409128,0.07813618058587289
72561,141869.77933613534,86229.0,Articulado (23m),P5,0.85,0.714,120.58931243571503,101.29502244600063,322.0940535157948,3.9302468709048246,2.125372160961985
72563,27143.009290103382,12334.0,Articulado (18m),P5,0.8,0.672,21.71440743208271,18.240102242949472,57.99918225109291,0.7077159670264396,0.38271382526156583
72565,181125.39569260154,60328.0,Básico,P5,0.53,0.445,95.99645971707882,80.60080108320768,256.4065439043175,3.1273110820284584,1.6911660083278637
72566,290059.44678478304,74794.0,Básico,P7,0.53,0.445,153.73150679593502,129.07645381922848,410.6168546519424,0.07099204960057566,8.486776838614272
72567,41039.86879567377,44977.0,Midiônibus,P7,0.47,0.395,19.28873833396667,16.21074817429114,51.52022009002497,0.008915911495860128,1.0658566924596424
72568,119891.47508059184,53177.0,Articulado (18m),P8,0.8,0.672,95.91318006447348,80.56707125415772,256.18410395220866,0.002094743852608101,0.08959058323462338
72571,47425.65229719897,86203.0,Articulado (18m),P8,0.8,0.672,37.94052183775917,31.870038343717706,101.33913382865474,0.0008286209969366603,0.03543948263821409
72572,19454.73991964509,86210.0,Básico,P7,0.53,0.445,10.311012157411898,8.657359264242064,27.54071347244718,0.004761547595333136,0.5692213716239157
72573,124996.56473267774,86213.0,Articulado (23m),P5,0.85,0.714,106.24708002277607,89.2475472191319,283.7859507408349,3.462804832102318,1.8725920357518255
72574,196314.4109975144,86178.0,Básico,P7,0.53,0.445,104.04663782868265,87.35991289389392,277.9085696404113,0.04804795209164166,5.743914272773526
72575,174393.30619537013,81550.0,Biarticulado,P7,0.9,0.756,156.9539755758331,131.8413394836998,419.22406876305024,0.0725127367160349,8.668568071053263
72577,79050.42930892197,32005.0,Básico,P8,0.53,0.445,41.89672753372865,35.17744104247028,111.90615924258923,0.0009146134671042271,0.03911731443922695
72578,88980.20373120406,23603.0,Articulado (18m),P8,0.8,0.672,71.18416298496325,59.79469690736913,190.13289933283684,0.0015546621195915973,0.06649170296099446
72579,160730.06759833594,57962.0,Padron,P7,0.63,0.529,101.25994258695165,85.02620575951973,270.46530664974784,0.04676441316773585,5.5904730286884226
72580,232731.43710378808,60334.0,Padron,P7,0.63,0.529,146.62080537538648,123.1149302279039,391.62417115765726,0.06771321162534714,8.094806662484682
72584,84709.22609666038,86187.0,Miniônibus,P5,0.35,0.294,29.64822913383113,24.904512472418148,79.19042001646294,0.9662950839298241,0.5225464806962776
72585,2142.5297881464926,48470.0,Miniônibus,P8,0.35,0.294,0.7498854258512724,0.6299037577150688,2.0029439724487483,1.6377497700591788e-05,0.0007004529785791565
72586,208139.63080880558,86226.0,Miniônibus,P5,0.35,0.294,72.84887078308195,61.19305145778883,194.57933386161187,2.374290396562207,1.2839526056873254
72760,31194.826324798698,86208.0,Padron,P5,0.63,0.529,19.652740584623178,16.502063125818513,52.492470101528504,0.6402800492817583,0.34624628850592404
72761,110852.12313837666,37733.0,Básico,P5,0.53,0.445,58.75162526333963,49.32919479657761,156.92559107838014,1.9139727581072112,1.0350251652217914
72762,77467.5389539652,10740.0,Padron,P8,0.63,0.529,48.80454954099807,40.98032810664759,130.35695182400582,0.0010654885307728372,0.045570124854592116
72763,164597.9311526953,59322.0,Básico,P5,0.53,0.445,87.2369035109285,73.2460793629494,233.00976927769,2.841947879282437,1.5368492371934044
72764,155341.1901520456,60418.0,Articulado (18m),P5,0.8,0.672,124.2729521216365,104.38927978217465,331.93305511689107,4.050304055548377,2.1902958683895886
72765,186315.45377583653,86190.0,Básico,P5,0.53,0.445,98.74719050119337,82.91037693024727,263.7537458286875,3.216922624893594,1.7396255287504483
72766,94549.33487400308,86189.0,Básico,P5,0.53,0.445,50.111147483221636,42.07445401893137,133.84687492768498,1.6324888159345372,0.882806194225218
72767,174552.93661598457,86197.0,Biarticulado,P5,0.9,0.756,157.09764295438612,131.96202008168433,419.6078043311653,5.120126379169352,2.7688271053539006
72768,1295.2627762994553,1028.0,Biarticulado,P7,0.9,0.756,1.1657364986695098,0.9792186588823882,3.1136821879462606,0.0005385702623853136,0.06438362682151703
72769,129346.70767226955,86247.0,Miniônibus,P5,0.35,0.294,45.271347685294344,38.02793205564725,120.91976966742119,1.4754837637591134,0.7979020703915906
72770,76398.85550624746,35490.0,Midiônibus,P8,0.47,0.395,35.9074620879363,30.177547924967747,95.90883123687786,0.0007846162460491614,0.03355743329256413
72771,38662.031842954835,86253.0,Midiônibus,P5,0.47,0.395,18.17115496618877,15.271502577967158,48.5351549146902,0.5925343000251257,0.32042666709090695
72772,18528.915206033074,7266.0,Miniônibus,P8,0.35,0.294,6.485120322111575,5.447501070573723,17.321756380360014,0.00014163502783491678,0.00605762119047798
72774,226427.97490589393,86201.0,Articulado (18m),P5,0.8,0.672,181.14237992471516,152.15959913676073,483.8312967789142,5.9037924465063165,3.1926127090875136
72775,50626.79056512888,35609.0,Articulado (23m),P5,0.85,0.714,43.03277198035955,36.14752846350202,114.94053395954035,1.4025241043838785,0.7584474422211994
72776,40344.24293021806,86233.0,Miniônibus,P5,0.35,0.294,14.12048502557632,11.861207421484108,37.715815503314346,0.4602148479535834,0.24887185411757956
72777,79809.9913310929,86166.0,Articulado (23m),P5,0.85,0.714,67.83849263142896,56.98433381040033,181.19661381854675,2.210992151843533,1.1956452920098197
72820,126447.0787790933,56070.0,Básico,P5,0.53,0.445,67.01695175291944,56.26895005669651,179.00227813204782,2.1832352621998248,1.1806351100896062
72821,152362.66086382183,60460.0,Padron,P5,0.63,0.529,95.98847634420777,80.59984759696177,256.38522031537894,3.1272740867621165,1.6911460022794518
72823,63843.92766698553,10708.0,Biarticulado,P7,0.9,0.756,57.459534900286975,48.26600931624106,153.4744177186665,0.026546305123932586,3.17349011254285
72824,148892.6747800104,85245.0,Midiônibus,P7,0.47,0.395,69.97955714660488,58.812606538104106,186.9153971385816,0.03234693359595726,3.866928879880345
72825,50097.30518851492,66846.0,Midiônibus,P7,0.47,0.395,23.54573343860201,19.788435549463394,62.89065401450596,0.010883639552204867,1.3010896373772183
72826,11206.61148203654,5943.0,Midiônibus,P5,0.47,0.395,5.267107396557173,4.426611535404433,14.068443856204208,0.171752527573692,0.09287916323585582
72827,130123.65434935832,54420.0,Básico,P8,0.53,0.445,68.9655368051599,57.90502618546444,184.2069488065821,0.0015055306808220755,0.06439038911823645
72828,161911.47952026053,86230.0,Básico,P7,0.53,0.445,85.81308414573809,72.05060838651595,229.20674775326643,0.039627834612583776,4.737327501413423
72829,246359.75855687715,60451.0,Midiônibus,P8,0.47,0.395,115.78908652173226,97.31210462996648,309.27265009954687,0.0025301147203791283,0.10821106034852272
72832,10521.857781030772,42280.0,Articulado (18m),P8,0.8,0.672,8.41748622482462,7.07068842885268,22.483105706506556,0.00018383789915016967,0.00786260553288418
72833,139476.63473533446,86219.0,Miniônibus,P8,0.35,0.294,48.81682215736706,41.00613061218833,130.38973198232742,0.0010661593959168964,0.04559881724075342
72834,125842.50726264522,60347.0,Articulado (18m),P5,0.8,0.672,100.67400581011617,84.5661648804976,268.90026951882027,3.281167197363307,1.7743672715226007
72940,140829.88790919736,52971.0,Midiônibus,P8,0.47,0.395,66.19004731732277,55.62780572413296,176.7936163845691,0.001446322948827457,0.06185811996523585
72941,149162.08025486916,86205.0,Articulado (23m),P8,0.85,0.714,126.78776821663878,106.50172530197658,338.6501289066422,0.0027690448578513906,0.11842991853579794
72943,73556.56326297965,86225.0,Padron,P5,0.63,0.529,46.34063485567718,38.91142196611624,123.77583569951373,1.50976317228531,0.8164394556930509
72944,66895.75459696252,86181.0,Padron,P5,0.63,0.529,42.14432539608639,35.38785418179317,112.56749313294674,1.373048742253575,0.7425079564423844
72945,138298.9063137056,81661.0,Articulado (18m),P5,0.8,0.672,110.63912505096448,92.93686504281017,295.5171030111261,3.6059503636610346,1.950001302328243
72946,2863.1903247423397,86241.0,Articulado (18m),P5,0.8,0.672,2.2905522597938717,1.9240638982268523,6.118065085909431,0.07465367925120187,0.040370708712595814
72947,65125.499454634984,25481.0,Padron,P5,0.63,0.529,41.02906465642005,34.45138921150191,109.58863169729794,1.336713901406274,0.7228590484357331
72948,131389.7514135312,60401.0,Miniônibus,P5,0.35,0.294,45.986412994735915,38.62858691557817,122.82970910893962,1.4987891723244329,0.8105050106626611
72949,127170.77506146893,86226.0,Básico,P7,0.53,0.445,67.40051078257854,56.59099490235368,180.02676430026725,0.031125047196294525,3.7208579148297547
73001,573397.4243105755,86193.0,Biarticulado,P5,0.9,0.756,516.057681879518,433.4884527787951,1378.3900683001925,16.819351967817248,9.095454716204678
