hora_requisicao,codigo_linha,nome_linha,letreiro,codigo_onibus,x,y,hora_gps,geometry
14:02:00,1128,5128-10,METRÔ CONCEIÇÃO - JD. APURÁ,68127,-46.652393,-23.709861,2025-10-16 14:02:26-03:00,POINT (331542.7726254134 7376918.331895672)
14:02:00,1139,5759-31,METRÔ CONCEIÇÃO - PQ. PRIMAVERA,68131,-46.643369,-23.6892245,2025-10-16 14:02:40-03:00,POINT (332436.565159151 7379214.275578066)
14:02:00,1125,5123-10,HOSP. SÃO PAULO - JD. MIRIAM,68133,-46.63025,-23.677686,2025-10-16 14:02:13-03:00,POINT (333759.86180471897 7380507.408804019)
14:02:00,1138,5759-10,METRÔ CONCEIÇÃO - PQ. PRIMAVERA,68135,-46.6630485,-23.6743265,2025-10-16 14:02:26-03:00,POINT (330410.35542184743 7380840.824389593)
14:02:00,1122,5024-10,STO. AMARO - MISSIONÁRIA,68136,-46.6716145,-23.6868605,2025-10-16 14:02:03-03:00,POINT (329552.93693900947 7379442.578896062)
14:02:00,1139,5759-31,METRÔ CONCEIÇÃO - PQ. PRIMAVERA,68139,-46.6487305,-23.6950395,2025-10-16 14:02:16-03:00,POINT (331897.2338421709 7378564.005104765)
14:02:00,34260,5018-10,JABAQUARA - SHOP. INTERLAGOS,68140,-46.6458575,-23.684743,2025-10-16 14:02:18-03:00,POINT (332177.05293931 7379707.631872378)
14:02:00,33882,5010-10,STO. AMARO - JABAQUARA,68142,-46.676709,-23.649339625,2025-10-16 14:02:36-03:00,POINT (328984.5452703849 7383591.5963123245)
14:02:00,1123,5024-31,STO. AMARO - MISSIONÁRIA,68151,-46.6985935,-23.6581825,2025-10-16 14:02:07-03:00,POINT (326763.6494883534 7382585.930655257)
14:02:00,2236,5013-31,STO. AMARO - JD. MIRIAM,68155,-46.6330005,-23.682061,2025-10-16 14:02:02-03:00,POINT (333484.88294436893 7380019.71229456)
14:02:00,33039,527R-10,TERM. STO. AMARO - VL. IMPÉRIO,68157,-46.7090685,-23.6541835,2025-10-16 14:02:19-03:00,POINT (325689.80624067783 7383016.035607819)
14:02:00,2015,546J-31,STO. AMARO - JD. SELMA,68160,-46.6585935,-23.687824,2025-10-16 14:02:18-03:00,POINT (330882.12528282835 7379351.388256195)
14:02:00,272,546T-10,TERM. STO. AMARO - VL. GUACURI,68161,-46.69089700000001,-23.664663500000003,2025-10-16 14:02:11-03:00,POINT (327557.2601009852 7381877.5334732365)
14:02:00,1287,5752-10,METRÔ CONCEIÇÃO - VL. MISSIONÁRIA,68162,-46.6409525,-23.6350185,2025-10-16 14:02:43-03:00,POINT (332613.9878369763 7385219.88994929)
14:02:00,33893,5123-10,HOSP. SÃO PAULO - JD. MIRIAM,68167,-46.643936,-23.6713215,2025-10-16 14:02:30-03:00,POINT (332355.88807539444 7381196.194513778)
14:02:00,1287,5752-10,METRÔ CONCEIÇÃO - VL. MISSIONÁRIA,68172,-46.650728,-23.6908765,2025-10-16 14:02:19-03:00,POINT (331688.1938046033 7379022.6614965135)
14:02:00,1976,5757-51,METRÔ CONCEIÇÃO - PEDREIRA,68173,-46.6447745,-23.6923805,2025-10-16 14:02:18-03:00,POINT (332297.26117550186 7378863.12535614)
14:02:00,34908,607A-21,EST. JURUBATUBA - JD. APURÁ,68174,-46.670599125,-23.697122125,2025-10-16 14:02:24-03:00,POINT (329669.8080120444 7378307.404018221)
14:02:00,33896,5128-10,METRÔ CONCEIÇÃO - JD. APURÁ,68181,-46.638069,-23.681403,2025-10-16 14:02:24-03:00,POINT (332967.1211521988 7380086.650864456)
14:02:00,2236,5013-31,STO. AMARO - JD. MIRIAM,68183,-46.6630485,-23.6743265,2025-10-16 14:02:26-03:00,POINT (330410.35542184743 7380840.824389593)
14:02:00,1115,5011-10,STO. AMARO - ELDORADO,68184,-46.621411,-23.7143835,2025-10-16 14:02:03-03:00,POINT (334707.58903169865 7376453.8118764125)
14:02:00,33883,5011-10,STO. AMARO - ELDORADO,68185,-46.62680425,-23.71528025,2025-10-16 14:02:25-03:00,POINT (334158.81574889965 7376348.234857235)
14:02:00,33895,5127-10,EST. JURUBATUBA - VL. GUACURI,68186,-46.68555524999999,-23.67699675,2025-10-16 14:02:38-03:00,POINT (328118.2714464415 7380518.172166359)
14:02:00,1138,5759-10,METRÔ CONCEIÇÃO - PQ. PRIMAVERA,68188,-46.6420645,-23.687698,2025-10-16 14:02:31-03:00,POINT (332567.6542327561 7379384.853771761)
14:02:00,1119,5015-10,METRÔ JABAQUARA - JD. SÃO JORGE,68190,-46.659775,-23.6924525,2025-10-16 14:02:29-03:00,POINT (330767.5986800195 7378837.420642553)
14:02:00,35004,5013-31,STO. AMARO - JD. MIRIAM,68191,-46.63360275,-23.68177525,2025-10-16 14:02:12-03:00,POINT (333423.09839406307 7380050.652789313)
14:02:00,33895,5127-10,EST. JURUBATUBA - VL. GUACURI,68192,-46.6857565,-23.6758985,2025-10-16 14:02:23-03:00,POINT (328096.3078755508 7380639.551948706)
14:02:00,1127,5127-10,EST. JURUBATUBA - VL. GUACURI,68193,-46.640887,-23.7015515,2025-10-16 14:02:02-03:00,POINT (332705.4010276823 7377852.093015721)
14:02:00,1116,5012-10,JABAQUARA - VL. GUACURI,68194,-46.6354455,-23.7097155,2025-10-16 14:02:28-03:00,POINT (333270.66317176004 7376954.387215077)
14:02:00,33884,5012-10,JABAQUARA - VL. GUACURI,68199,-46.631228375000006,-23.710091875,2025-10-16 14:02:42-03:00,POINT (333701.14443330676 7376917.637728225)
14:02:00,33905,5702-10,METRÔ JABAQUARA - REFÚGIO STA. TEREZINHA,68202,-46.64058625,-23.64662525,2025-10-16 14:02:21-03:00,POINT (332666.1167069004 7383934.990263993)
14:02:00,1127,5127-10,EST. JURUBATUBA - VL. GUACURI,68203,-46.63598875,-23.70202675,2025-10-16 14:02:34-03:00,POINT (333205.4929109212 7377805.206772881)
14:02:00,33896,5128-10,METRÔ CONCEIÇÃO - JD. APURÁ,68204,-46.65083,-23.704968,2025-10-16 14:02:07-03:00,POINT (331695.86763221014 7377462.035589502)
14:02:00,33895,5127-10,EST. JURUBATUBA - VL. GUACURI,68205,-46.6844555,-23.6798045,2025-10-16 14:02:36-03:00,POINT (328234.1109352367 7380208.561573535)
14:02:00,2139,607A-10,SOCORRO - JD. APURÁ,68209,-46.703755375,-23.669955125,2025-10-16 14:02:19-03:00,POINT (326252.65886548907 7381275.92520065)
14:02:00,1976,5757-51,METRÔ CONCEIÇÃO - PEDREIRA,68212,-46.6413865,-23.7079895,2025-10-16 14:02:12-03:00,POINT (332662.678950293 7377138.558173718)
14:02:00,1115,5011-10,STO. AMARO - ELDORADO,68213,-46.6377815,-23.711838,2025-10-16 14:01:46-03:00,POINT (333035.17248025595 7376716.603742868)
14:02:00,1861,5018-31,JABAQUARA - SHOP. INTERLAGOS,68214,-46.673212,-23.675069,2025-10-16 14:02:43-03:00,POINT (329374.69489940314 7380746.476711743)
14:02:00,33893,5123-10,HOSP. SÃO PAULO - JD. MIRIAM,68225,-46.6295135,-23.677845,2025-10-16 14:02:15-03:00,POINT (333835.17928845086 7380490.659532707)
14:02:00,272,546T-10,TERM. STO. AMARO - VL. GUACURI,68230,-46.7066925,-23.65552175,2025-10-16 14:02:40-03:00,POINT (325933.9584041585 7382870.734073462)
14:02:00,1127,5127-10,EST. JURUBATUBA - VL. GUACURI,68236,-46.6359435,-23.696755,2025-10-16 14:02:21-03:00,POINT (333203.4054496805 7378389.05524698)
14:02:00,1136,5701-10,TERM. ÁGUA ESPRAIADA - METRÔ CONCEIÇÃO,68237,-46.6664985,-23.6416145,2025-10-16 14:02:33-03:00,POINT (330016.1808070926 7384459.276730409)
14:02:00,1122,5024-10,STO. AMARO - MISSIONÁRIA,68240,-46.704584,-23.653818,2025-10-16 14:02:31-03:00,POINT (326146.7954043951 7383061.981355986)
14:02:00,33885,5013-10,STO. AMARO - JD. LUSO,68242,-46.65019225,-23.68377575,2025-10-16 14:02:29-03:00,POINT (331733.7291909068 7379809.63637103)
14:02:00,1122,5024-10,STO. AMARO - MISSIONÁRIA,68243,-46.65683375,-23.6941315,2025-10-16 14:02:40-03:00,POINT (331069.7098501292 7378654.975798875)
14:02:00,33901,546J-10,STO. AMARO - JD. SELMA,68244,-46.660601,-23.692935,2025-10-16 14:02:14-03:00,POINT (330683.98524452804 7378783.006952305)
14:02:00,1120,5022-10,JABAQUARA - VL. STA. MARGARIDA,68245,-46.638205,-23.672228,2025-10-16 14:02:33-03:00,POINT (332941.58140885015 7381102.532413775)
14:02:00,1120,5022-10,JABAQUARA - VL. STA. MARGARIDA,68250,-46.6447605,-23.656766,2025-10-16 14:02:32-03:00,POINT (332253.2147892015 7382807.1046691295)
14:02:00,33905,5702-10,METRÔ JABAQUARA - REFÚGIO STA. TEREZINHA,68253,-46.640949,-23.646939,2025-10-16 14:02:23-03:00,POINT (332629.5098422265 7383899.820460677)
14:02:00,1287,5752-10,METRÔ CONCEIÇÃO - VL. MISSIONÁRIA,68254,-46.6668095,-23.664829,2025-10-16 14:02:10-03:00,POINT (330014.4659761726 7381888.111216566)
14:02:00,1123,5024-31,STO. AMARO - MISSIONÁRIA,68256,-46.704584,-23.653818,2025-10-16 14:02:30-03:00,POINT (326146.7954043951 7383061.981355986)
14:02:00,33885,5013-10,STO. AMARO - JD. LUSO,68261,-46.63729575,-23.68928725,2025-10-16 14:02:40-03:00,POINT (333056.0091335726 7379214.4528450025)
14:02:00,33906,5759-10,METRÔ CONCEIÇÃO - PQ. PRIMAVERA,68265,-46.65308,-23.68153625,2025-10-16 14:02:11-03:00,POINT (331436.3414559924 7380054.229167968)
14:02:00,34055,5752-10,METRÔ CONCEIÇÃO - VL. MISSIONÁRIA,68273,-46.666274,-23.66407475,2025-10-16 14:02:30-03:00,POINT (330068.1128829967 7381972.275551809)
14:02:00,33896,5128-10,METRÔ CONCEIÇÃO - JD. APURÁ,68274,-46.63941,-23.701849000000003,2025-10-16 14:02:21-03:00,POINT (332856.39378766983 7377820.881282339)
14:02:00,34907,607A-10,SOCORRO - JD. APURÁ,68275,-46.6544195,-23.7089775,2025-10-16 13:58:30-03:00,POINT (331335.0007480894 7377013.773324025)
14:02:00,1128,5128-10,METRÔ CONCEIÇÃO - JD. APURÁ,68277,-46.640748,-23.6459645,2025-10-16 14:02:38-03:00,POINT (332648.7750470656 7384007.972044511)
14:02:00,33887,5015-10,METRÔ JABAQUARA - JD. SÃO JORGE,68279,-46.64062425,-23.64972125,2025-10-16 14:02:20-03:00,POINT (332666.1791157257 7383592.095105581)
14:02:00,34907,607A-10,SOCORRO - JD. APURÁ,68280,-46.683137,-23.6808655,2025-10-16 14:02:02-03:00,POINT (328369.97300360317 7380092.652062975)
14:02:00,33893,5123-10,HOSP. SÃO PAULO - JD. MIRIAM,68281,-46.6295135,-23.677845,2025-10-16 14:02:32-03:00,POINT (333835.17928845086 7380490.659532707)
14:02:00,34056,5757-10,METRÔ CONCEIÇÃO - CID. JÚLIA,68283,-46.64096275,-23.64599175,2025-10-16 14:02:04-03:00,POINT (332626.9017942717 7384004.702671112)
14:02:00,1125,5123-10,HOSP. SÃO PAULO - JD. MIRIAM,68286,-46.63025,-23.677686,2025-10-16 14:02:29-03:00,POINT (333759.86180471897 7380507.408804019)
14:02:00,34055,5752-10,METRÔ CONCEIÇÃO - VL. MISSIONÁRIA,68287,-46.6627285,-23.659855,2025-10-16 13:59:11-03:00,POINT (330424.31939117564 7382443.792573537)
14:02:00,33907,5759-31,METRÔ CONCEIÇÃO - PQ. PRIMAVERA,68288,-46.64830975,-23.6948495,2025-10-16 14:02:30-03:00,POINT (331939.897801665 7378585.542109728)
14:02:00,33885,5013-10,STO. AMARO - JD. LUSO,68290,-46.6455485,-23.68510425,2025-10-16 14:01:59-03:00,POINT (332209.0282842685 7379667.990564493)
14:02:00,33907,5759-31,METRÔ CONCEIÇÃO - PQ. PRIMAVERA,68291,-46.6599915,-23.646812500000003,2025-10-16 14:02:06-03:00,POINT (330686.7161552739 7383891.377432224)
14:02:00,1125,5123-10,HOSP. SÃO PAULO - JD. MIRIAM,68294,-46.63025,-23.677686,2025-10-16 14:02:07-03:00,POINT (333759.86180471897 7380507.408804019)
14:02:00,33883,5011-10,STO. AMARO - ELDORADO,68301,-46.70259775,-23.653340625,2025-10-16 14:02:03-03:00,POINT (326348.7864450664 7383117.26482219)
14:02:00,33040,546T-10,TERM. STO. AMARO - VL. GUACURI,68302,-46.6262085,-23.7040375,2025-10-16 14:02:02-03:00,POINT (334205.34635518515 7377593.95218713)
14:02:00,2140,607A-21,EST. JURUBATUBA - JD. APURÁ,68304,-46.6957715,-23.679315375,2025-10-16 14:02:03-03:00,POINT (327079.3321059762 7380249.051212387)
14:02:00,1129,517J-10,TERM. ÁGUA ESPRAIADA - JD. SELMA,68309,-46.655268,-23.690822,2025-10-16 14:02:33-03:00,POINT (331225.1277867452 7379023.328278391)
14:02:00,1128,5128-10,METRÔ CONCEIÇÃO - JD. APURÁ,68315,-46.6519685,-23.7122905,2025-10-16 14:02:11-03:00,POINT (331589.1777226293 7376649.788378319)
14:02:00,34783,546J-31,STO. AMARO - JD. SELMA,68316,-46.6735195,-23.6680375,2025-10-16 14:02:29-03:00,POINT (329334.1974117656 7381524.787133083)
14:02:00,1114,5010-10,STO. AMARO - JABAQUARA,68317,-46.66875937499999,-23.63626475,2025-10-16 14:02:35-03:00,POINT (329778.6050119007 7385049.019493088)
14:02:00,34744,5757-51,METRÔ CONCEIÇÃO - PEDREIRA,68318,-46.64056825,-23.636175,2025-10-16 14:02:06-03:00,POINT (332654.6613393127 7385092.26968931)
14:02:00,34056,5757-10,METRÔ CONCEIÇÃO - CID. JÚLIA,68320,-46.63901275,-23.688044,2025-10-16 14:02:42-03:00,POINT (332879.32292028033 7379350.118751192)
14:02:00,34824,627J-10,METRÔ SÃO JUDAS - JD. MIRIAM,68323,-46.631987,-23.6719615,2025-10-16 14:02:23-03:00,POINT (333575.45094559237 7381139.313358015)
14:02:00,2056,627J-10,METRÔ SÃO JUDAS - JD. MIRIAM,68324,-46.6330005,-23.682061,2025-10-16 14:02:28-03:00,POINT (333484.88294436893 7380019.71229456)
14:02:00,2056,627J-10,METRÔ SÃO JUDAS - JD. MIRIAM,68326,-46.634224,-23.676295000000003,2025-10-16 14:02:23-03:00,POINT (333352.784634506 7380656.809902207)
14:02:00,34824,627J-10,METRÔ SÃO JUDAS - JD. MIRIAM,68327,-46.64059075,-23.62441,2025-10-16 14:02:36-03:00,POINT (332637.40837864426 7386395.095076431)
14:02:00,2056,627J-10,METRÔ SÃO JUDAS - JD. MIRIAM,68328,-46.6330005,-23.682061,2025-10-16 14:02:20-03:00,POINT (333484.88294436893 7380019.71229456)
14:02:00,1116,5012-10,JABAQUARA - VL. GUACURI,68330,-46.637747000000005,-23.651815,2025-10-16 14:02:04-03:00,POINT (332962.3554145093 7383363.603119457)
14:02:00,1114,5010-10,STO. AMARO - JABAQUARA,68334,-46.6392415,-23.647838,2025-10-16 14:02:08-03:00,POINT (332804.84353484295 7383802.265905192)
14:02:00,34260,5018-10,JABAQUARA - SHOP. INTERLAGOS,68335,-46.6412205,-23.64671,2025-10-16 14:02:42-03:00,POINT (332601.5212695935 7383924.861606228)
14:02:00,34783,546J-31,STO. AMARO - JD. SELMA,68336,-46.67252,-23.6688805,2025-10-16 14:02:38-03:00,POINT (329437.24065441894 7381432.627550564)
14:02:00,33897,517J-10,TERM. ÁGUA ESPRAIADA - JD. SELMA,68337,-46.657086,-23.6784595,2025-10-16 14:02:19-03:00,POINT (331023.81538759265 7380390.209557023)
14:02:00,1114,5010-10,STO. AMARO - JABAQUARA,68338,-46.692095,-23.65518275,2025-10-16 14:02:26-03:00,POINT (327422.613309548 7382926.002179899)
14:02:00,33883,5011-10,STO. AMARO - ELDORADO,68339,-46.62002425,-23.710393,2025-10-16 14:02:14-03:00,POINT (334843.95883874607 7376897.328595431)
14:02:00,1129,517J-10,TERM. ÁGUA ESPRAIADA - JD. SELMA,68340,-46.66776975,-23.671726625,2025-10-16 14:02:08-03:00,POINT (329925.4466151516 7381123.115827885)
14:02:00,272,546T-10,TERM. STO. AMARO - VL. GUACURI,68341,-46.68689075,-23.672789,2025-10-16 14:02:06-03:00,POINT (327976.5487086264 7380982.536459571)
14:02:00,1136,5701-10,TERM. ÁGUA ESPRAIADA - METRÔ CONCEIÇÃO,68342,-46.6414645,-23.6362255,2025-10-16 14:02:33-03:00,POINT (332563.2869760663 7385085.627049587)
14:02:00,34056,5757-10,METRÔ CONCEIÇÃO - CID. JÚLIA,68350,-46.64521,-23.6614455,2025-10-16 14:02:29-03:00,POINT (332213.33525002823 7382288.367606923)
14:02:00,33893,5123-10,HOSP. SÃO PAULO - JD. MIRIAM,68353,-46.6402095,-23.6479445,2025-10-16 14:02:40-03:00,POINT (332706.2289973411 7383789.338214281)
14:02:00,2236,5013-31,STO. AMARO - JD. MIRIAM,68354,-46.662561,-23.6744495,2025-10-16 14:02:15-03:00,POINT (330460.23658808455 7380827.7828308735)
14:02:00,33884,5012-10,JABAQUARA - VL. GUACURI,68355,-46.632906000000006,-23.696193,2025-10-16 14:02:06-03:00,POINT (333512.44532620977 7378454.84339004)
14:02:00,271,527R-10,TERM. STO. AMARO - VL. IMPÉRIO,68357,-46.69838,-23.658659,2025-10-16 14:02:07-03:00,POINT (326786.056173441 7382533.42113637)
14:02:00,33884,5012-10,JABAQUARA - VL. GUACURI,68358,-46.63598875,-23.70202675,2025-10-16 14:02:40-03:00,POINT (333205.4929109212 7377805.206772881)
14:02:00,1138,5759-10,METRÔ CONCEIÇÃO - PQ. PRIMAVERA,68359,-46.6478045,-23.651658,2025-10-16 14:02:34-03:00,POINT (331936.174287372 7383369.184705199)
14:02:00,1115,5011-10,STO. AMARO - ELDORADO,68360,-46.6208535,-23.7102665,2025-10-16 14:02:07-03:00,POINT (334759.2448216612 7376910.375333391)
14:02:00,33904,5701-10,TERM. ÁGUA ESPRAIADA - METRÔ CONCEIÇÃO,68361,-46.648294,-23.6539785,2025-10-16 14:02:26-03:00,POINT (331889.20622367976 7383111.635655584)
14:02:00,33882,5010-10,STO. AMARO - JABAQUARA,68362,-46.6647425,-23.6448975,2025-10-16 14:02:21-03:00,POINT (330199.56583523063 7384097.803995594)
14:02:00,1133,546J-10,STO. AMARO - JD. SELMA,68363,-46.6585935,-23.687824,2025-10-16 14:01:58-03:00,POINT (330882.12528282835 7379351.388256195)
14:02:00,1287,5752-10,METRÔ CONCEIÇÃO - VL. MISSIONÁRIA,68364,-46.6478245,-23.6873175,2025-10-16 14:02:14-03:00,POINT (331979.74126939813 7379420.213239919)
14:02:00,34260,5018-10,JABAQUARA - SHOP. INTERLAGOS,68365,-46.64732975,-23.66254225,2025-10-16 14:02:32-03:00,POINT (331998.51387069456 7382164.419131452)
14:02:00,1125,5123-10,HOSP. SÃO PAULO - JD. MIRIAM,68367,-46.639681,-23.59965925,2025-10-16 14:02:32-03:00,POINT (332698.80616987625 7389137.042330271)
14:02:00,34055,5752-10,METRÔ CONCEIÇÃO - VL. MISSIONÁRIA,68369,-46.6637275,-23.6741345,2025-10-16 14:02:24-03:00,POINT (330340.8530288683 7380861.279130306)
14:02:00,34055,5752-10,METRÔ CONCEIÇÃO - VL. MISSIONÁRIA,68371,-46.6502995,-23.690884,2025-10-16 14:02:05-03:00,POINT (331731.90244829754 7379022.336884315)
14:02:00,1128,5128-10,METRÔ CONCEIÇÃO - JD. APURÁ,68372,-46.6519685,-23.7122905,2025-10-16 14:02:36-03:00,POINT (331589.1777226293 7376649.788378319)
14:02:00,34055,5752-10,METRÔ CONCEIÇÃO - VL. MISSIONÁRIA,68374,-46.64096475,-23.636447,2025-10-16 14:02:39-03:00,POINT (332614.5549705109 7385061.683911534)
14:02:00,1114,5010-10,STO. AMARO - JABAQUARA,68383,-46.70443349999999,-23.654281,2025-10-16 14:02:27-03:00,POINT (326162.76037786435 7383010.8909260575)
14:02:00,1287,5752-10,METRÔ CONCEIÇÃO - VL. MISSIONÁRIA,68385,-46.657632750000005,-23.6780365,2025-10-16 14:02:10-03:00,POINT (330967.5072328601 7380436.40497295)
14:02:00,1137,5702-10,METRÔ JABAQUARA - REFÚGIO STA. TEREZINHA,68387,-46.63789,-23.6655435,2025-10-16 14:02:02-03:00,POINT (332965.21254755673 7381843.143067529)
14:02:00,33887,5015-10,METRÔ JABAQUARA - JD. SÃO JORGE,68388,-46.6441225,-23.6730035,2025-10-16 14:02:37-03:00,POINT (332339.01236029854 7381009.7101059705)
14:02:00,1976,5757-51,METRÔ CONCEIÇÃO - PEDREIRA,68393,-46.6413865,-23.7079895,2025-10-16 14:02:08-03:00,POINT (332662.678950293 7377138.558173718)
14:02:00,33905,5702-10,METRÔ JABAQUARA - REFÚGIO STA. TEREZINHA,68394,-46.63870525,-23.688341,2025-10-16 14:02:35-03:00,POINT (332911.060782467 7379317.589352418)
14:02:00,34744,5757-51,METRÔ CONCEIÇÃO - PEDREIRA,68396,-46.6401085,-23.6795345,2025-10-16 14:02:38-03:00,POINT (332756.7362961705 7380291.178371089)
14:02:00,1976,5757-51,METRÔ CONCEIÇÃO - PEDREIRA,68397,-46.655785,-23.664979,2025-10-16 14:02:13-03:00,POINT (331139.18001278833 7381884.591264013)
14:02:00,33904,5701-10,TERM. ÁGUA ESPRAIADA - METRÔ CONCEIÇÃO,68403,-46.6445885,-23.6365795,2025-10-16 14:02:31-03:00,POINT (332245.0165435063 7385042.7597411685)
14:02:00,34055,5752-10,METRÔ CONCEIÇÃO - VL. MISSIONÁRIA,68404,-46.6484425,-23.690505,2025-10-16 14:01:55-03:00,POINT (331920.7964984845 7379066.498717193)
14:02:00,2611,606Z-10,BALN. MAR PAULISTA - CIRCULAR,68405,-46.668673875,-23.6971905,2025-10-16 14:02:30-03:00,POINT (329866.2282940475 7378302.13209676)
14:02:00,34629,5018-31,JABAQUARA - SHOP. INTERLAGOS,68406,-46.6752490625,-23.6749404375,2025-10-16 14:02:09-03:00,POINT (329166.7584786727 7380758.275334597)
14:02:00,33900,546A-31,STO. AMARO - JD. APURÁ,68407,-46.658393875,-23.709665125,2025-10-16 13:59:55-03:00,POINT (330930.63008201995 7376932.912623316)
14:02:00,1128,5128-10,METRÔ CONCEIÇÃO - JD. APURÁ,68408,-46.6518935,-23.7120645,2025-10-16 14:02:16-03:00,POINT (331596.53482726845 7376674.904566101)
14:02:00,33882,5010-10,STO. AMARO - JABAQUARA,68409,-46.634640000000005,-23.663363500000003,2025-10-16 14:02:23-03:00,POINT (333293.9492201898 7382088.357062837)
14:02:00,271,527R-10,TERM. STO. AMARO - VL. IMPÉRIO,68410,-46.65606075,-23.667598,2025-10-16 14:02:27-03:00,POINT (331114.41897719237 7381594.235016998)
14:02:00,33884,5012-10,JABAQUARA - VL. GUACURI,68411,-46.6266995,-23.7040885,2025-10-16 14:02:39-03:00,POINT (334155.34340447525 7377587.732922347)
14:02:00,34783,546J-31,STO. AMARO - JD. SELMA,68412,-46.704584,-23.653818,2025-10-16 14:02:34-03:00,POINT (326146.7954043951 7383061.981355986)
14:02:00,1116,5012-10,JABAQUARA - VL. GUACURI,68413,-46.6354455,-23.7097155,2025-10-16 14:02:41-03:00,POINT (333270.66317176004 7376954.387215077)
14:02:00,33900,546A-31,STO. AMARO - JD. APURÁ,68414,-46.656356,-23.708808,2025-10-16 14:01:31-03:00,POINT (331137.32246068615 7377030.249385603)
14:02:00,1127,5127-10,EST. JURUBATUBA - VL. GUACURI,68415,-46.6749755,-23.684901,2025-10-16 14:02:07-03:00,POINT (329207.615131522 7379655.55443975)
14:02:00,1119,5015-10,METRÔ JABAQUARA - JD. SÃO JORGE,68416,-46.659775,-23.6924525,2025-10-16 14:02:12-03:00,POINT (330767.5986800195 7378837.420642553)
14:02:00,1288,5757-10,METRÔ CONCEIÇÃO - CID. JÚLIA,68417,-46.63622,-23.68925575,2025-10-16 14:02:15-03:00,POINT (333165.67640133895 7379219.200673019)
14:02:00,34783,546J-31,STO. AMARO - JD. SELMA,68418,-46.6571935,-23.6895995,2025-10-16 14:02:17-03:00,POINT (331027.1884041314 7379156.427826623)
14:02:00,34629,5018-31,JABAQUARA - SHOP. INTERLAGOS,68419,-46.647225,-23.6850425,2025-10-16 14:02:38-03:00,POINT (332037.9701915663 7379672.854620628)
14:02:00,34260,5018-10,JABAQUARA - SHOP. INTERLAGOS,68420,-46.6721405,-23.68889275,2025-10-16 14:02:37-03:00,POINT (329501.93219585624 7379216.895273776)
14:02:00,272,546T-10,TERM. STO. AMARO - VL. GUACURI,68422,-46.7067835,-23.65517725,2025-10-16 14:02:26-03:00,POINT (325924.21928564785 7382908.773883384)
14:02:00,35004,5013-31,STO. AMARO - JD. MIRIAM,68424,-46.6338225,-23.6812385,2025-10-16 14:02:17-03:00,POINT (333400.0055843908 7380109.835762631)
14:02:00,1129,517J-10,TERM. ÁGUA ESPRAIADA - JD. SELMA,68425,-46.655376125,-23.679766,2025-10-16 14:02:42-03:00,POINT (331199.88695780165 7380247.551758571)
14:02:00,33893,5123-10,HOSP. SÃO PAULO - JD. MIRIAM,68426,-46.64064025,-23.5972855,2025-10-16 14:02:43-03:00,POINT (332597.8988221658 7389398.7873441875)
14:02:00,1492,5018-10,JABAQUARA - SHOP. INTERLAGOS,68427,-46.671116,-23.6913425,2025-10-16 14:02:07-03:00,POINT (329609.59457583865 7378946.83117016)
14:02:00,33884,5012-10,JABAQUARA - VL. GUACURI,68429,-46.64458449999999,-23.672664500000003,2025-10-16 14:02:34-03:00,POINT (332291.4578614773 7381046.7079331465)
14:02:00,272,546T-10,TERM. STO. AMARO - VL. GUACURI,68432,-46.627480000000006,-23.7036385,2025-10-16 14:02:16-03:00,POINT (334075.1863790655 7377636.657114306)
14:02:00,33039,527R-10,TERM. STO. AMARO - VL. IMPÉRIO,68433,-46.68690525,-23.6728945,2025-10-16 14:02:36-03:00,POINT (327975.20790883736 7380970.835694375)
14:02:00,34056,5757-10,METRÔ CONCEIÇÃO - CID. JÚLIA,68434,-46.644012,-23.64616975,2025-10-16 14:02:22-03:00,POINT (332316.0564455507 7383981.413312148)
14:02:00,1117,5013-10,STO. AMARO - JD. LUSO,68435,-46.698151,-23.659117,2025-10-16 14:02:36-03:00,POINT (326810.0194568306 7382482.979131991)
14:02:00,1116,5012-10,JABAQUARA - VL. GUACURI,68436,-46.6354455,-23.7097155,2025-10-16 14:02:11-03:00,POINT (333270.66317176004 7376954.387215077)
14:02:00,1116,5012-10,JABAQUARA - VL. GUACURI,68437,-46.6416945,-23.700035,2025-10-16 14:02:33-03:00,POINT (332621.12327268266 7378019.082696984)
14:02:00,1287,5752-10,METRÔ CONCEIÇÃO - VL. MISSIONÁRIA,68439,-46.6483975,-23.652893,2025-10-16 14:02:01-03:00,POINT (331877.26028067095 7383231.72227392)
14:02:00,1131,546A-10,STO. AMARO - JD. APURÁ,68453,-46.6571165,-23.713675,2025-10-16 14:02:01-03:00,POINT (331066.0463464712 7376490.369535733)
14:02:00,1288,5757-10,METRÔ CONCEIÇÃO - CID. JÚLIA,68456,-46.6410795,-23.6474415,2025-10-16 14:02:32-03:00,POINT (332616.8363337321 7383844.020694934)
14:02:00,1117,5013-10,STO. AMARO - JD. LUSO,68462,-46.6330005,-23.682061,2025-10-16 14:02:20-03:00,POINT (333484.88294436893 7380019.71229456)
14:02:00,1132,546A-31,STO. AMARO - JD. APURÁ,68463,-46.652087,-23.7102465,2025-10-16 14:00:26-03:00,POINT (331574.469550118 7376876.003100374)
14:02:00,1132,546A-31,STO. AMARO - JD. APURÁ,68465,-46.6571055,-23.7139475,2025-10-16 14:02:04-03:00,POINT (331067.51905241725 7376460.205567108)
